"","Students.Weeks.4.and.5","Students.Weeks.1.and.2","Adults.Weeks.1.and.2","Type.of.School","BHA.Incidence.Weeks.1.and.2.x1000","CODCENTRE","BHA","SR","Enrolled.Students","Students.Weeks.1.2.and.3","TOTAL.Weeks.1.and.2","Exposed","BHA.Incidence.Weeks.1.and.2","TOTAL.Weeks.4.and.5","Students.Week.4","Students.Week.5","Students.Week.3","Students.Weeks.1.to.4","Confined.Students.Week.2","Confined.Students.Week.3","Confined.Students.Week.5","Educational.Levels","Any.Case.in.Weeks.4.and.5","ABS.Incidence.Weeks.1.and.2.CUT","ABS.harvard","ABS.harvard.ALL","Exposure.to.Any.Weeks.1.and.2","Exposure.to.Students.Weeks.1.and.2","Exposure.to.Adults.Weeks.1.and.2"
"743",2,0,0,"Public Secondary 12-16+",1.31053419870195,"08040564","353","78",451,0,0,FALSE,131.053419870195,2,1,1,0,1,1,1,1,"ESO BATX",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"744",7,0,1,"Public Primary 3-12",3.41315418788601,"08040618","116","78",209,3,1,FALSE,341.315418788601,8,5,2,3,8,0,0,16,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,FALSE,TRUE
"745",0,0,0,"Public Secondary 12-16+",1.68834657150531,"08040849","028","78",481,0,0,FALSE,168.834657150531,0,0,0,0,0,0,0,0,"ESO BATX",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"746",0,0,0,"Public Primary 3-12",0.552355401246745,"08041131","375","78",219,0,0,FALSE,55.2355401246745,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"747",4,0,0,"Public Primary 3-12",2.60821588002207,"08041167","342","78",447,3,0,FALSE,260.821588002207,5,2,2,3,5,0,75,2,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"748",0,1,0,"Public Primary 3-12",1.32155750386797,"08041179","395","78",504,1,1,TRUE,132.155750386797,0,0,0,0,1,0,25,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",TRUE,TRUE,FALSE
"749",0,0,0,"Public Primary 3-12",3.36263630686458,"08041180","368","78",233,0,0,FALSE,336.263630686458,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"750",2,0,0,"Public Primary 3-12",1.2746198901399,"08041210","320","78",417,0,0,FALSE,127.46198901399,2,0,2,0,0,0,0,0,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"751",0,0,0,"Public Primary 3-12",1.0616415632672,"08041222","391","78",418,0,0,FALSE,106.16415632672,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"752",1,0,0,"Public Primary 3-12",2.26368722310254,"08041234","388","78",491,1,0,FALSE,226.368722310254,1,1,0,1,2,0,0,25,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"753",1,0,0,"Public Primary 3-12",2.92317529916872,"08041246","249","78",215,2,0,FALSE,292.317529916872,1,1,0,2,3,0,0,0,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"754",1,0,0,"Public Secondary 12-16+",0.90049527239982,"08041374","117","78",452,0,0,FALSE,90.049527239982,1,0,1,0,0,0,0,0,"ESO BATX",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"755",1,1,0,"Public Secondary 12-16+",1.14622564270509,"08041519","209","78",887,1,1,TRUE,114.622564270509,1,0,1,0,1,0,0,46,"ESO BATX CFPM CFPS",TRUE,"[0,140]","[0,140]","(14,140]",TRUE,TRUE,FALSE
"756",0,0,0,"Public Primary 3-12",1.92054433713784,"08041556","216","78",240,0,0,FALSE,192.054433713784,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"757",0,3,0,"Public Primary 3-12",1.81961545460059,"08041568","273","78",480,4,3,TRUE,181.961545460059,0,0,0,1,4,34,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"758",0,0,0,"Public Primary 3-12",1.40102192187242,"08041571","272","78",275,0,0,FALSE,140.102192187242,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"759",0,0,0,"Public Primary 3-12",1.81961545460059,"08041581","273","78",225,0,0,FALSE,181.961545460059,0,0,0,0,0,0,25,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"760",0,0,0,"Public Primary 3-12",3.39453405683986,"08041601","310","78",234,0,0,FALSE,339.453405683986,1,0,0,0,0,0,0,0,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"761",1,0,0,"Public Primary 3-12",1.29206554296118,"08041611","190","78",491,0,0,FALSE,129.206554296118,1,1,0,0,1,0,0,0,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"762",0,0,0,"Public Primary 3-12",1.60804707814425,"08041647","286","78",414,0,0,FALSE,160.804707814425,0,0,0,0,0,0,0,42,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"763",2,0,0,"Public Primary 3-12",3.04191762487072,"08041659","287","78",451,1,0,FALSE,304.191762487072,2,0,2,1,1,0,16,16,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"764",0,0,0,"Public Primary 3-12",0.567783307170769,"08041660","160","78",213,0,0,FALSE,56.7783307170769,2,0,0,0,0,0,0,16,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"765",0,0,0,"Public Primary 3-12",2.55879127574022,"08041672","192","78",234,0,0,FALSE,255.879127574022,0,0,0,0,0,0,0,2,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"766",0,0,0,"Public Primary 3-12",0.723641363340328,"08041684","214","78",452,0,0,FALSE,72.3641363340328,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"767",1,1,0,"Public Primary 3-12",1.18609892064998,"08041696","271","78",440,1,1,TRUE,118.609892064998,1,0,1,0,1,0,20,17,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",TRUE,TRUE,FALSE
"768",1,0,0,"Public Primary 3-12",1.61511749979811,"08041714","253","67",110,0,0,FALSE,161.511749979811,1,0,1,0,0,0,0,1,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"769",2,0,0,"Public Primary 3-12",3.32095522748543,"08041726","250","78",285,0,0,FALSE,332.095522748543,2,0,2,0,0,4,1,43,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"770",1,0,0,"Public Primary 3-12",1.50156781345228,"08041751","331","78",347,1,0,FALSE,150.156781345228,1,0,1,1,1,0,18,16,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"771",5,2,0,"Public Secondary 12-16+",1.28290655308667,"08041866","122","78",1065,2,2,TRUE,128.290655308667,5,3,2,0,5,27,0,48,"ESO BATX CFPM AA03 CFPS IFE PFI",TRUE,"[0,140]","[0,140]","(14,140]",TRUE,TRUE,FALSE
"772",0,0,0,"Public Primary 3-12",1.88402094775833,"08041911","055","78",219,0,0,FALSE,188.402094775833,0,0,0,0,0,0,0,3,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"773",3,0,0,"Public Primary 3-12",2.27080692860161,"08041969","383","78",220,0,0,FALSE,227.080692860161,4,3,0,0,3,0,0,5,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"774",0,0,0,"Public Primary 3-12",1.96219504218719,"08041970","034","78",246,2,0,FALSE,196.219504218719,1,0,0,2,2,0,0,0,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"775",7,0,0,"Public Secondary 12-16+",1.74986632965537,"08042019","274","78",745,0,0,FALSE,174.986632965537,7,6,1,0,6,0,4,36,"ESO BATX CFPM CFPS",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"776",0,1,0,"Public Secondary 12-16+",1.29206554296118,"08042020","190","78",659,1,1,TRUE,129.206554296118,0,0,0,0,1,1,4,4,"ESO BATX",FALSE,"[0,140]","[0,140]","(14,140]",TRUE,TRUE,FALSE
"777",1,1,0,"Public Secondary 12-16+",1.48114389882648,"08042044","237","67",427,2,1,TRUE,148.114389882648,1,0,1,1,2,0,21,0,"ESO BATX CFPM",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"778",1,0,0,"Public Secondary 12-16+",0.784190715181932,"08042056","393","78",643,1,0,FALSE,78.4190715181932,1,0,1,1,1,0,0,36,"ESO BATX CFPM IFE PFI",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"779",7,0,0,"Public Secondary 12-16+",0.787759430389335,"08042093","164","78",556,0,0,FALSE,78.7759430389335,8,3,4,0,3,0,0,45,"ESO BATX",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"780",0,0,0,"Public Secondary 12-16+",1.76383658292416,"08042101","311","78",541,0,0,FALSE,176.383658292416,0,0,0,0,0,0,0,0,"ESO BATX CFPM CFPS",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"781",0,1,0,"Public Primary 3-12",1.60804707814425,"08042287","286","78",455,2,1,TRUE,160.804707814425,0,0,0,1,2,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"782",0,0,0,"Public Primary 3-12",2.05194348361377,"08042299","111","78",455,0,0,FALSE,205.194348361377,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"783",8,4,0,"Public Primary 3-12",1.66090884932235,"08042305","022","78",474,6,4,TRUE,166.090884932235,8,2,6,2,8,0,17,50,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"784",0,0,0,"Public Primary 3-12",1.34742951907131,"08042329","045","78",213,0,0,FALSE,134.742951907131,0,0,0,0,0,2,6,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"785",1,0,0,"Public Secondary 12-16+",0.790045427612088,"08042330","096","67",150,0,0,FALSE,79.0045427612088,1,0,1,0,0,0,0,26,"ESO BATX",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"786",1,1,1,"Public Secondary 12-16+",1.36956678440136,"08042342","322","78",695,3,2,TRUE,136.956678440136,1,1,0,2,4,38,66,0,"ESO BATX CFPM AA03 CFPS PFI",TRUE,"[0,140]","[0,140]","(14,140]",TRUE,TRUE,TRUE
"787",3,0,0,"Public Primary 3-12",1.51871820183765,"08042780","048","78",474,0,0,FALSE,151.871820183765,3,1,2,0,1,0,0,50,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"788",0,0,0,"Public Primary 3-12",2.01719417895394,"08042792","376","78",220,0,0,FALSE,201.719417895394,0,0,0,0,0,2,2,2,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"789",1,0,0,"Public Primary 3-12",2.00648248186449,"08042809","184","78",477,0,0,FALSE,200.648248186449,1,0,1,0,0,0,0,0,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"790",1,2,0,"Public Primary 3-12",1.38523341182989,"08042810","182","78",510,3,2,TRUE,138.523341182989,1,0,1,1,3,20,24,20,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",TRUE,TRUE,FALSE
"791",0,0,0,"Public Primary 3-12",1.37527172707511,"08042834","266","78",312,0,0,FALSE,137.527172707511,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"792",0,0,0,"Public Primary 3-12",0.90049527239982,"08042861","117","78",231,0,0,FALSE,90.049527239982,1,0,0,0,0,4,2,16,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"793",1,0,0,"Public Primary 3-12",1.226826608506,"08042871","288","78",457,0,0,FALSE,122.6826608506,1,1,0,0,1,0,0,0,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"794",0,1,0,"Public Primary 3-12",2.47352890123243,"08042883","289","78",229,1,1,TRUE,247.352890123243,0,0,0,0,1,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"795",0,0,0,"Public Primary 3-12",3.39453405683986,"08042895","310","78",235,0,0,FALSE,339.453405683986,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"796",0,0,0,"Public Primary 3-12",1.76533377124559,"08043103","076","78",450,1,0,FALSE,176.533377124559,0,0,0,1,1,0,23,23,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"797",0,0,0,"Public Primary 3-12",2.34962406015038,"08043115","073","78",453,0,0,FALSE,234.962406015038,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"798",3,0,0,"Public Primary 3-12",1.98485967503693,"08043255","040","78",444,0,0,FALSE,198.485967503693,3,2,1,0,2,0,0,20,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"799",0,0,0,"Public Primary 3-12",1.02524669998718,"08043267","358","78",480,1,0,FALSE,102.524669998718,0,0,0,1,1,0,24,2,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"800",0,0,0,"Public Primary 3-12",2.57650797286078,"08043279","067","78",230,1,0,FALSE,257.650797286078,0,0,0,1,1,1,25,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"801",0,2,0,"Public Primary 3-12",1.54387996333285,"08043292","029","78",477,2,2,TRUE,154.387996333285,1,0,0,0,2,0,0,23,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"802",0,0,0,"Public Primary 3-12",0.982835480360841,"08043310","366","78",450,0,0,FALSE,98.2835480360841,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"803",2,0,0,"Public Primary 3-12",1.4830589040575,"08043334","109","78",207,0,0,FALSE,148.30589040575,2,0,2,0,0,0,0,0,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"804",0,0,0,"Public Primary 3-12",0.469687116121107,"08043346","115","78",223,1,0,FALSE,46.9687116121107,0,0,0,1,1,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"805",0,5,0,"Public Primary 3-12",1.94135952265395,"08043361","302","78",208,7,5,TRUE,194.135952265395,0,0,0,2,7,0,3,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"806",0,0,0,"Public Primary 3-12",1.22084264117616,"08043371","186","78",224,0,0,FALSE,122.084264117616,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"807",1,0,0,"Public Primary 3-12",1.29206554296118,"08043383","190","78",493,0,0,FALSE,129.206554296118,1,0,1,0,0,0,0,0,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"808",0,0,0,"Public Secondary 12-16+",0.147732309055991,"08043395","088","67",269,0,0,FALSE,14.7732309055991,0,0,0,0,0,0,0,0,"ESO BATX",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"809",0,0,0,"Public Primary 3-12",1.904026759295,"08043401","202","78",350,1,0,FALSE,190.4026759295,0,0,0,1,1,0,2,3,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"810",1,0,0,"Public Primary 3-12",3.28648346269492,"08043437","252","78",318,1,0,FALSE,328.648346269492,1,0,1,1,1,2,18,11,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"811",5,1,1,"Public Secondary 12-16+",1.66090884932235,"08043462","022","78",697,2,2,TRUE,166.090884932235,5,0,5,1,2,0,0,60,"ESO BATX",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,TRUE
"812",0,0,0,"Public Primary 3-12",2.1767522855899,"08043474","065","78",228,0,0,FALSE,217.67522855899,0,0,0,0,0,5,7,1,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"813",1,0,0,"Public Secondary 12-16+",0.966914701307437,"08043486","089","78",678,1,0,FALSE,96.6914701307437,1,1,0,1,2,0,0,0,"ESO BATX CFPM AA03 CFPS",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"814",1,0,0,"Public Secondary 12-16+",1.33383352090367,"08043504","104","78",405,0,0,FALSE,133.383352090367,1,1,0,0,1,0,0,0,"ESO BATX",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"815",6,1,0,"Public Secondary 12-16+",3.12006319115324,"08043516","356","78",1000,9,1,TRUE,312.006319115324,6,2,4,8,11,0,64,0,"ESO BATX CFPM AA03 CFPS PFI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"816",2,1,0,"Public Secondary 12-16+",1.38523341182989,"08043589","182","78",670,2,1,TRUE,138.523341182989,2,1,1,1,3,46,76,11,"ESO BATX",TRUE,"[0,140]","[0,140]","(14,140]",TRUE,TRUE,FALSE
"817",4,1,0,"Public Secondary 12-16+",3.04191762487072,"08043644","287","78",1122,3,1,TRUE,304.191762487072,5,1,3,2,4,14,11,42,"ESO BATX CFPM AA03 CFPS",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"818",0,3,0,"Public Secondary 12-16+",2.95346491859963,"08043656","300","78",854,3,3,TRUE,295.346491859963,0,0,0,0,3,0,24,24,"ESO BATX CFPM AA03 CFPS PFI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"819",5,1,0,"Public Secondary 12-16+",3.39453405683986,"08043668","310","78",706,2,1,TRUE,339.453405683986,5,2,3,1,4,2,17,78,"ESO BATX CFPM CFPS",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"820",6,1,0,"Public Secondary 12-16+",0.85613384225734,"08043671","201","78",1100,1,1,TRUE,85.613384225734,6,1,5,0,2,20,20,135,"ESO BATX CFPM AA03 CFPS PFI",TRUE,"[0,140]","[0,140]","(14,140]",TRUE,TRUE,FALSE
"821",0,1,1,"Public Secondary 12-16+",2.28300077622026,"08043681","203","78",979,2,2,TRUE,228.300077622026,0,0,0,1,2,29,29,0,"ESO BATX CFPM AA03 CFPS",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,TRUE
"822",0,0,0,"Public Secondary 12-16+",0.666389004581424,"08043693","317","78",1139,0,0,FALSE,66.6389004581424,1,0,0,0,0,0,0,0,"ESO BATX CFPM AA03 CFPS",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"823",1,2,0,"Public Primary 3-12",1.88402094775833,"08043747","055","78",226,2,2,TRUE,188.402094775833,1,0,1,0,2,3,0,25,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"824",0,0,0,"Public Primary 3-12",2.28300077622026,"08043760","203","78",504,0,0,FALSE,228.300077622026,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"825",0,0,1,"Public Primary 3-12",1.59801136363636,"08043784","054","78",227,0,1,FALSE,159.801136363636,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,FALSE,TRUE
"826",0,0,0,"Public Primary 3-12",2.28502145122179,"08043796","036","78",457,2,0,FALSE,228.502145122179,0,0,0,2,2,0,50,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"827",0,0,0,"Public Primary 3-12",2.15603873561118,"08043814","030","78",221,0,0,FALSE,215.603873561118,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"828",0,0,0,"Public Primary 3-12",1.50411280846063,"08043838","049","78",255,0,0,FALSE,150.411280846063,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"829",0,0,0,"Public Primary 3-12",1.98485967503693,"08043841","040","78",226,0,0,FALSE,198.485967503693,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"830",1,0,0,"Public Primary 3-12",1.34742951907131,"08043851","045","78",224,0,0,FALSE,134.742951907131,3,0,1,0,0,0,0,19,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"831",0,0,1,"Public Primary 3-12",1.03443180138909,"08043863","044","78",227,0,1,FALSE,103.443180138909,2,0,0,0,0,0,16,1,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",TRUE,FALSE,TRUE
"832",0,0,0,"Public Primary 3-12",1.59801136363636,"08043875","054","78",227,0,0,FALSE,159.801136363636,0,0,0,0,0,0,0,3,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"833",1,1,0,"Public Primary 3-12",2.07046141711581,"08043887","047","78",455,1,1,TRUE,207.046141711581,1,0,1,0,1,25,25,30,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"834",2,1,0,"Public Primary 3-12",1.34742951907131,"08043899","045","78",448,1,1,TRUE,134.742951907131,3,0,2,0,1,0,0,2,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",TRUE,TRUE,FALSE
"835",0,0,0,"Public Primary 3-12",1.22084264117616,"08043905","186","78",180,0,0,FALSE,122.084264117616,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"836",0,0,0,"Public Primary 3-12",0.990793873591215,"08043917","316","78",235,0,0,FALSE,99.0793873591215,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"837",0,0,0,"Public Primary 3-12",0.527565286204168,"08043929","380","78",230,0,0,FALSE,52.7565286204168,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"838",0,0,0,"Public Primary 3-12",1.28857239742286,"08043930","362","78",226,0,0,FALSE,128.857239742286,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"839",0,0,1,"Public Primary 3-12",0.966914701307437,"08043942","089","78",448,0,1,FALSE,96.6914701307437,0,0,0,0,0,7,7,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",TRUE,FALSE,TRUE
"840",0,0,0,"Public Primary 3-12",2.55879127574022,"08043954","192","78",233,0,0,FALSE,255.879127574022,0,0,0,0,0,0,8,2,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"841",0,0,0,"Public Primary 3-12",1.59801136363636,"08043966","054","78",217,0,0,FALSE,159.801136363636,1,0,0,0,0,0,0,2,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"842",2,0,0,"Public Secondary 12-16+",0.333319445023124,"08043978","168","78",886,0,0,FALSE,33.3319445023124,2,2,0,0,2,0,0,0,"ESO BATX CFPM AA03 CFPS IFE PFI",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"843",1,0,0,"Public Secondary 12-16+",0.868844042494372,"08043981","235","78",862,2,0,FALSE,86.8844042494372,1,1,0,2,3,0,50,50,"ESO BATX CFPM AA03 CFPS PFI",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"844",0,1,0,"Public Primary 3-12",0.810372771474878,"08044016","211","67",456,1,1,TRUE,81.0372771474878,0,0,0,0,1,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",TRUE,TRUE,FALSE
"845",2,1,0,"Public Secondary 12-16+",3.48432055749129,"08044065","327","78",413,2,1,TRUE,348.432055749129,2,2,0,1,4,25,58,17,"ESO BATX",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"846",6,0,0,"Public Secondary 12-16+",1.10803324099723,"08044168","269","67",634,4,0,FALSE,110.803324099723,6,1,5,4,5,0,47,52,"ESO BATX",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"847",2,0,0,"Public Primary 3-12",1.27307447485678,"08044201","075","78",225,0,0,FALSE,127.307447485678,2,2,0,0,2,0,0,0,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"848",0,0,0,"Public Primary 3-12",0.567783307170769,"08044247","160","78",217,0,0,FALSE,56.7783307170769,0,0,0,0,0,0,3,1,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"849",0,0,0,"Public Primary 3-12",0.862366333218351,"08044296","283","78",429,0,0,FALSE,86.2366333218351,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"850",2,2,0,"Public Primary 3-12",2.17947105913911,"08044302","349","78",434,2,2,TRUE,217.947105913911,2,0,2,0,2,15,15,37,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
